ds,unique_id,y,label,type,predicted_nii
2026-09-08,SWR_THERMAL,0.0374985396149669,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_EM_1_6GHZ,-100.03498457062436,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_EM_1_6GHZ_FREQ,-99.97648551982017,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_GPS_ALT,1550.0201872188381,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_GPS_TIMING_ERROR,1549.9657481581887,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_EM_832MHZ,-100.00190399630948,Normal Baseline,Baseline Forecast,18.799
2026-09-08,SWR_AVIATION_BOUNCE,-0.008984190129281222,Normal Baseline,Baseline Forecast,18.799
2026-09-09,SWR_RAD_GAMMA,0.1468063755079542,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_MAG_FIELD,44.99830682980008,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_RAD_GAMMA_CPM,0.11733707391848397,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_THERMAL,0.02113754504738306,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_EM_1_6GHZ,-99.98835674283745,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_EM_1_6GHZ_FREQ,-99.98253344339203,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_GPS_ALT,1550.0347197810868,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_GPS_TIMING_ERROR,1550.0012178050627,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_EM_832MHZ,-99.91432463614315,Normal Baseline,Baseline Forecast,17.377
2026-09-09,SWR_AVIATION_BOUNCE,-0.029433341112645103,Normal Baseline,Baseline Forecast,17.377
2026-09-10,SWR_RAD_GAMMA,0.12038717020882214,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_MAG_FIELD,44.976921704964674,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_RAD_GAMMA_CPM,0.22552318062893653,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_THERMAL,0.059830789655727704,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_EM_1_6GHZ,-99.91317630191612,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_EM_1_6GHZ_FREQ,-100.01812613229963,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_GPS_ALT,1549.9716935633744,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_GPS_TIMING_ERROR,1550.0439259488905,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_EM_832MHZ,-100.06265546912978,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-10,SWR_AVIATION_BOUNCE,-0.06278171755301831,Normal Baseline,Baseline Forecast,18.265500000000003
2026-09-11,SWR_RAD_GAMMA,0.0737456268595035,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_MAG_FIELD,45.08368922005594,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_RAD_GAMMA_CPM,0.11511795228172896,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_THERMAL,-0.05406542647977716,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_EM_1_6GHZ,-100.0759269183656,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_EM_1_6GHZ_FREQ,-100.0357884084649,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_GPS_ALT,1550.01524620665,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_GPS_TIMING_ERROR,1550.0053786671517,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_EM_832MHZ,-99.9375281257414,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-11,SWR_AVIATION_BOUNCE,-0.026316785752578255,Normal Baseline,Baseline Forecast,17.654000000000003
2026-09-12,SWR_RAD_GAMMA,0.13949540555723158,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_MAG_FIELD,44.97054919424079,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_RAD_GAMMA_CPM,0.1301655472039272,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_THERMAL,-0.05088290135279186,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_EM_1_6GHZ,-100.06176955700197,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_EM_1_6GHZ_FREQ,-100.07858313731325,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_GPS_ALT,1549.994848614704,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_GPS_TIMING_ERROR,1549.9777181308543,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_EM_832MHZ,-100.06598664557883,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-12,SWR_AVIATION_BOUNCE,-0.06021131050808794,Normal Baseline,Baseline Forecast,17.474500000000003
2026-09-13,SWR_RAD_GAMMA,0.22482187272774679,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_MAG_FIELD,44.989460003749166,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_RAD_GAMMA_CPM,0.17439553904993943,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_THERMAL,0.008166055573144176,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_EM_1_6GHZ,-100.0477147394458,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_EM_1_6GHZ_FREQ,-100.06067536168861,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_GPS_ALT,1550.0008437933004,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_GPS_TIMING_ERROR,1549.9835073841489,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_EM_832MHZ,-99.946219975135,Normal Baseline,Baseline Forecast,18.166
2026-09-13,SWR_AVIATION_BOUNCE,-0.09884589817441634,Normal Baseline,Baseline Forecast,18.166
2026-09-14,SWR_RAD_GAMMA,0.11222175204936181,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_MAG_FIELD,44.96505296900921,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_RAD_GAMMA_CPM,0.20603395850974343,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_THERMAL,0.029859238192213162,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_EM_1_6GHZ,-99.95345776039782,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_EM_1_6GHZ_FREQ,-99.9298871078363,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_GPS_ALT,1549.9866759926904,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_GPS_TIMING_ERROR,1550.0400914036525,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_EM_832MHZ,-100.01787688738273,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-14,SWR_AVIATION_BOUNCE,0.01497056873960801,Normal Baseline,Baseline Forecast,17.476499999999998
2026-09-15,SWR_RAD_GAMMA,0.13735151007388952,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_MAG_FIELD,45.00850119647311,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_RAD_GAMMA_CPM,0.09792396969074027,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_THERMAL,-0.04774088833368178,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_EM_1_6GHZ,-100.04632389995265,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_EM_1_6GHZ_FREQ,-99.99659502000046,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_GPS_ALT,1549.984959399025,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_GPS_TIMING_ERROR,1550.0013970172415,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_EM_832MHZ,-99.93637117402014,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-15,SWR_AVIATION_BOUNCE,0.0004916709120053233,Normal Baseline,Baseline Forecast,17.493499999999997
2026-09-16,SWR_RAD_GAMMA,0.18523637325414888,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_MAG_FIELD,44.93554037546103,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_RAD_GAMMA_CPM,0.044195422704705764,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_THERMAL,0.06099546382161152,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_EM_1_6GHZ,-99.97603059234217,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_EM_1_6GHZ_FREQ,-99.9739174344493,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_GPS_ALT,1550.0596626797883,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_GPS_TIMING_ERROR,1550.0123094987562,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_EM_832MHZ,-100.03047671787868,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-16,SWR_AVIATION_BOUNCE,0.007640589238540123,Normal Baseline,Baseline Forecast,18.71100000000001
2026-09-17,SWR_RAD_GAMMA,0.10817861919336136,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_MAG_FIELD,44.97337286917397,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_RAD_GAMMA_CPM,0.21660753734858823,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_THERMAL,-0.04987645419359654,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_EM_1_6GHZ,-99.99043240161491,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_EM_1_6GHZ_FREQ,-99.9630185211377,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_GPS_ALT,1550.0058102071287,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_GPS_TIMING_ERROR,1549.9223071923277,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_EM_832MHZ,-99.96297626143264,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-17,SWR_AVIATION_BOUNCE,0.06414081809136872,Normal Baseline,Baseline Forecast,17.963500000000003
2026-09-18,SWR_RAD_GAMMA,0.18576626482460296,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_MAG_FIELD,44.988470522448694,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_RAD_GAMMA_CPM,0.12697671850706976,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_THERMAL,0.00327849163659338,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_EM_1_6GHZ,-100.0276382349599,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_EM_1_6GHZ_FREQ,-99.9046174089422,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_GPS_ALT,1550.0106537518484,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_GPS_TIMING_ERROR,1550.0022413198292,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_EM_832MHZ,-99.97562695900575,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-18,SWR_AVIATION_BOUNCE,-0.024153088304742467,Normal Baseline,Baseline Forecast,18.610000000000007
2026-09-19,SWR_RAD_GAMMA,0.18920126535540469,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_MAG_FIELD,44.99102428426969,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_RAD_GAMMA_CPM,0.13276326876733202,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_THERMAL,-0.03123409482699581,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_EM_1_6GHZ,-100.01473589855436,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_EM_1_6GHZ_FREQ,-100.02573724019358,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_GPS_ALT,1549.9959547627002,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_GPS_TIMING_ERROR,1550.0056011378924,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_EM_832MHZ,-99.94930868215747,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-19,SWR_AVIATION_BOUNCE,0.018426433805539554,Normal Baseline,Baseline Forecast,16.586000000000002
2026-09-20,SWR_RAD_GAMMA,709903.7008140647,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_MAG_FIELD,65.77053646572978,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_RAD_GAMMA_CPM,653.2843882781584,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_THERMAL,-4.65614505729247,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_EM_1_6GHZ,-30.0329875582518,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_EM_1_6GHZ_FREQ,1490.2529637825235,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_GPS_ALT,-241.6289686186234,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_GPS_TIMING_ERROR,0.32215469881870323,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_EM_832MHZ,-18.331124814712105,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-20,SWR_AVIATION_BOUNCE,5430.903255817991,Predicted Anomaly Window (NII: 20.43),Decadal-Triggered Anomaly,20.4345
2026-09-21,SWR_RAD_GAMMA,0.1959714491280648,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_MAG_FIELD,44.885862492731,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_RAD_GAMMA_CPM,0.07129679318352795,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_THERMAL,-0.06598930338011492,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_EM_1_6GHZ,-100.05310332343268,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_EM_1_6GHZ_FREQ,-100.04906615329087,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_GPS_ALT,1550.0684884274033,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_GPS_TIMING_ERROR,1549.962650378361,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_EM_832MHZ,-100.00852911551287,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-21,SWR_AVIATION_BOUNCE,-0.02382971595844411,Normal Baseline,Baseline Forecast,17.313000000000002
2026-09-22,SWR_RAD_GAMMA,0.14199248219262167,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_MAG_FIELD,44.99764054549704,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_RAD_GAMMA_CPM,0.11464387790349573,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_THERMAL,-0.03152528018710043,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_EM_1_6GHZ,-99.99179111976275,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_EM_1_6GHZ_FREQ,-100.00603306338415,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_GPS_ALT,1549.91231237481,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_GPS_TIMING_ERROR,1549.9377859859724,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_EM_832MHZ,-100.08278397024448,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-22,SWR_AVIATION_BOUNCE,-0.0063325980924559145,Normal Baseline,Baseline Forecast,17.006999999999998
2026-09-23,SWR_RAD_GAMMA,0.1868929943766448,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_MAG_FIELD,44.98897556922284,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_RAD_GAMMA_CPM,0.17865607619758186,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_THERMAL,0.0253980012846805,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_EM_1_6GHZ,-99.99580218986893,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_EM_1_6GHZ_FREQ,-100.10745145777027,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_GPS_ALT,1549.984519509271,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_GPS_TIMING_ERROR,1549.9683697600587,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_EM_832MHZ,-99.98278835657429,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-23,SWR_AVIATION_BOUNCE,0.020818174264819668,Normal Baseline,Baseline Forecast,16.921999999999997
2026-09-24,SWR_RAD_GAMMA,0.14700552170270936,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_MAG_FIELD,45.004835618778856,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_RAD_GAMMA_CPM,0.14005832605165602,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_THERMAL,-0.018575542984887096,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_EM_1_6GHZ,-100.02922663554749,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_EM_1_6GHZ_FREQ,-99.94101616633398,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_GPS_ALT,1550.0186759398662,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_GPS_TIMING_ERROR,1550.007686398419,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_EM_832MHZ,-100.08190130921375,Normal Baseline,Baseline Forecast,16.7255
2026-09-24,SWR_AVIATION_BOUNCE,0.011922944679626008,Normal Baseline,Baseline Forecast,16.7255
2026-09-25,SWR_RAD_GAMMA,0.15075900230248598,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_MAG_FIELD,45.07453361320292,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_RAD_GAMMA_CPM,0.1544267919147301,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_THERMAL,-0.011292417690242057,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_EM_1_6GHZ,-99.93273198257691,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_EM_1_6GHZ_FREQ,-100.04321428902306,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_GPS_ALT,1550.1045966939673,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_GPS_TIMING_ERROR,1550.0376896439475,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_EM_832MHZ,-100.07526478272057,Normal Baseline,Baseline Forecast,18.609
2026-09-25,SWR_AVIATION_BOUNCE,-0.034991209450359224,Normal Baseline,Baseline Forecast,18.609
2026-09-26,SWR_RAD_GAMMA,0.1930406118604398,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_MAG_FIELD,45.009747881497944,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_RAD_GAMMA_CPM,0.1634221661267186,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_THERMAL,-0.04018244685861504,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_EM_1_6GHZ,-100.00092487120253,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_EM_1_6GHZ_FREQ,-99.99513487211453,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_GPS_ALT,1549.9658415215429,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_GPS_TIMING_ERROR,1549.9720284543632,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_EM_832MHZ,-99.9571212525412,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-26,SWR_AVIATION_BOUNCE,-0.026893473264147212,Normal Baseline,Baseline Forecast,17.531499999999998
2026-09-27,SWR_RAD_GAMMA,850977.9840219131,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_MAG_FIELD,63.847135790453216,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_RAD_GAMMA_CPM,614.2200931210907,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_THERMAL,-4.530714486928089,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_EM_1_6GHZ,-30.91669735221809,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_EM_1_6GHZ_FREQ,1816.299988585285,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_GPS_ALT,-236.06074462160123,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_GPS_TIMING_ERROR,0.232120920890582,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_EM_832MHZ,-22.082791415982904,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-27,SWR_AVIATION_BOUNCE,5304.194614559596,Predicted Anomaly Window (NII: 19.46),Decadal-Triggered Anomaly,19.4645
2026-09-28,SWR_RAD_GAMMA,0.12117786232563811,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_MAG_FIELD,45.01032584009697,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_RAD_GAMMA_CPM,0.15193259013420957,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_THERMAL,0.060719168447883776,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_EM_1_6GHZ,-100.0524693541838,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_EM_1_6GHZ_FREQ,-99.98466240403465,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_GPS_ALT,1549.9888889867714,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_GPS_TIMING_ERROR,1549.9826692909346,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_EM_832MHZ,-99.97228692486253,Normal Baseline,Baseline Forecast,19.303
2026-09-28,SWR_AVIATION_BOUNCE,0.026087893195192682,Normal Baseline,Baseline Forecast,19.303
2026-09-29,SWR_RAD_GAMMA,0.15164724084114975,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_MAG_FIELD,44.96598029621421,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_RAD_GAMMA_CPM,0.12456375445784139,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_THERMAL,0.06470462493979982,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_EM_1_6GHZ,-99.94119893908572,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_EM_1_6GHZ_FREQ,-100.00412436465449,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_GPS_ALT,1550.0046800532443,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_GPS_TIMING_ERROR,1550.0843541396787,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_EM_832MHZ,-100.02525576042731,Normal Baseline,Baseline Forecast,17.506
2026-09-29,SWR_AVIATION_BOUNCE,0.07539869383571018,Normal Baseline,Baseline Forecast,17.506
2026-09-30,SWR_RAD_GAMMA,0.20973561541439983,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_MAG_FIELD,44.90073666388309,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_RAD_GAMMA_CPM,0.2737541495754934,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_THERMAL,-0.07691717077822204,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_EM_1_6GHZ,-100.02946505511163,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_EM_1_6GHZ_FREQ,-100.0746617861193,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_GPS_ALT,1550.04618445476,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_GPS_TIMING_ERROR,1549.9228091086745,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_EM_832MHZ,-100.05825742996255,Normal Baseline,Baseline Forecast,18.190500000000007
2026-09-30,SWR_AVIATION_BOUNCE,-0.021512294158226544,Normal Baseline,Baseline Forecast,18.190500000000007
2026-10-01,SWR_RAD_GAMMA,0.09486031110212484,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_MAG_FIELD,45.035919660182536,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_RAD_GAMMA_CPM,0.0985200843758082,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_THERMAL,0.08009534943605524,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_EM_1_6GHZ,-100.04311855733096,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_EM_1_6GHZ_FREQ,-100.09326000757288,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_GPS_ALT,1549.9819443823594,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_GPS_TIMING_ERROR,1549.99953249028,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_EM_832MHZ,-99.94672230675774,Normal Baseline,Baseline Forecast,18.203
2026-10-01,SWR_AVIATION_BOUNCE,-0.06422013121736846,Normal Baseline,Baseline Forecast,18.203
2026-10-02,SWR_RAD_GAMMA,0.17252196039985598,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_MAG_FIELD,44.952521978804484,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_RAD_GAMMA_CPM,0.1421560041247701,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_THERMAL,0.06045263808686684,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_EM_1_6GHZ,-100.02204365567552,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_EM_1_6GHZ_FREQ,-99.9303738194673,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_GPS_ALT,1549.903587948647,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_GPS_TIMING_ERROR,1549.9464958724618,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_EM_832MHZ,-99.95356153829277,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-02,SWR_AVIATION_BOUNCE,-0.024562707010943003,Normal Baseline,Baseline Forecast,17.698999999999995
2026-10-03,SWR_RAD_GAMMA,0.08654582769851972,Normal Baseline,Baseline Forecast,18.213
2026-10-03,SWR_MAG_FIELD,44.97350047886037,Normal Baseline,Baseline Forecast,18.213
2026-10-03,SWR_RAD_GAMMA_CPM,0.1709454286907871,Normal Baseline,Baseline Forecast,18.213
